"GRID_ID","M000","M005","M010","M015","M020","M025","M030","M035","M040","M045","M050","M055","M060","M065","M070","M075","M080","M085","M090","M095","M100","F000","F005","F010","F015","F020","F025","F030","F035","F040","F045","F050","F055","F060","F065","F070","F075","F080","F085","F090","F095","F100"
"H-21",0.01503922780256,0.6078354214496,0.68595584882892,11.9092105444708,7.1071580059358,7.9001490328049,5.74522630838648,9.17973728581982,14.4146187116889,18.0578740274608,8.6842728573015,19.9588161513777,21.1822623359852,21.1517424445764,19.8438052845011,18.1115477369813,19.3466803124446,9.3728332270097,0,0,0,0.01315932432724,0.88663588979352,0.49587673151452,5.40732521337456,1.4747966399451,7.84354375419306,0.22699868961908,5.4123387670596,6.86753364045302,7.1306301855138,14.5409711647721,13.9973655897504,17.6605954492712,19.2929033552551,24.8249329464363,34.6819515039615,40.4419069243571,30.045531215233,15.7945844135223,8.883780798,0
"H-22",1.010213598568,2.9903153262178,1.9312885827951,1.8909631133089,4.1480282977954,4.2287961667429,3.4112399821327,4.2060382665388,4.2868061354863,5.9176711822551,5.0175850112664,6.955599151999,7.0127830422471,5.4561941664385,3.3499326689428,3.0173205488735,2.1055593185102,1.022831666413,0,0,0,0.883936898747,1.9312885827951,1.7763614728625,1.784849148231,3.1393499262429,2.7427183975476,1.767873797494,3.0677788811841,3.7363004657692,2.5846039036089,4.0225776764697,5.8425689327996,6.1406381328498,4.2111116674857,4.6052649606951,4.1269295241166,5.0403429114705,1.8774090065282,1.4800683293127,0,0
"H-23",1.34426624968,3.3606656242,1.84836609331,1.17623296847,3.0140794554573,2.52049921815,3.5765280831179,3.8577523969482,3.8577523969482,4.6803861257937,4.5671950931734,5.4003484283416,6.0794946240634,4.7352283743834,0.9871604746146,1.6663066703364,0.6032647344867,1.1692198975882,0,0,0,1.17623296847,1.84836609331,1.84836609331,1.34426624968,2.52049921815,3.2988103047285,2.35246593694,3.3606656242,3.52869890541,2.228755297997,3.8332066488619,6.1343368726531,4.3443195633737,3.3909621247034,2.6674932867146,2.441111221474,3.449310908734,2.3757493665616,0.9323182260249,0,0
"H-24",0,0,0,0,1.814297847588,0,1.411120548124,1.209531898392,1.209531898392,4.233361644372,4.434950294104,5.644482192496,4.434950294104,4.434950294104,3.628595695176,2.419063796784,2.217475147052,1.209531898392,0,0,0,0,0,0,0,0,1.00794324866,0,0,0,2.01588649732,5.442893542764,4.636538943836,4.233361644372,4.434950294104,3.628595695176,4.03177299464,4.03177299464,5.644482192496,3.427007045444,0,0
"H-25",0,0,0,0,1.719456855471,0,1.337355332033,1.146304570314,1.146304570314,4.012065996099,4.203116757818,5.349421328132,4.203116757818,4.203116757818,3.438913710942,2.292609140628,2.101558378909,1.146304570314,0,0,0,0,0,0,0,0,0.955253808595,0,0,0,1.91050761719,5.158370566413,4.394167519537,4.012065996099,4.203116757818,3.438913710942,3.82101523438,3.82101523438,5.349421328132,3.247862949223,0,0
"H-26",0,0,0,0,0.8277757602903,0,0.6438255913369,0.5518505068602,0.5518505068602,1.9314767740107,2.0234518584874,2.5753023653476,2.0234518584874,2.0234518584874,1.6555515205806,1.1037010137204,1.0117259292437,0.5518505068602,0,0,0,0,0,0,0,0,0.4598754223835,0,0,0,0.919750844767,2.4833272808709,2.1154269429641,1.9314767740107,2.0234518584874,1.6555515205806,1.839501689534,1.839501689534,2.5753023653476,1.5635764361039,0,0
"H-6",0,0,0.2717925767575,0,0.3805096074605,0,0,0,0.3805096074605,0.434868122812,0.434868122812,0.7066606995695,0.652302184218,0.652302184218,0.2717925767575,0,0,0,0,0,0,0,0,0,0,0.326151092109,0.326151092109,0,0,0,0,0.326151092109,0.543585153515,0.652302184218,0.4892266381635,0,0.3805096074605,0.2717925767575,0,0,0,0
"H-7",0,0,0.0728277047805,0,0.7317762235546,4.8585916557918,6.4781222077224,3.4190089429646,1.4515675799682,0.9262896036141,1.7360548795794,1.6289347452565,1.3444474456453,0.8046039283351,0.7026451416424,0.5398435173102,0,0,0,0,0,0,0,0,0,0.5372628434951,2.8765847518393,1.4395827128272,0.8097652759653,0,0.4498695977585,1.7968977172189,0.6854989268712,0.6246560892317,0.7609073054668,0,0.1019587866927,1.2424886589526,0,0,0,0
"H-8",284.650019327526,251.468154547417,155.562690448211,97.78145936856,85.6641655332034,106.894301596313,360.57740230018,396.074440359816,127.737691144883,216.555133597524,172.886363854363,32.3228516583842,10.5304173597646,1.0240847109034,0.5001932168884,0.4287370430472,0,0,0,0,0,250.435370507311,271.258597949811,134.765780553451,105.520057635581,63.664714939497,128.22456724754,303.270175854637,346.972586687838,152.641226396589,186.504919862989,110.176982574038,34.8720208006592,13.459238140317,0.5001932168884,0,0,0.9289302599356,0,0,0,0
"H-9",11.4888547708712,12.3321175767652,12.513548722277,7.218540410076,5.6272011734557,25.2368352464736,34.3640227567236,17.0524027877996,17.3364040693773,24.7709863715083,18.7815840655868,6.3196731011836,4.1907110450153,1.4027613024767,0.5233282064367,0.4485670340886,0,0,0,0,0,9.137475944849,12.256936632629,10.9416689282246,7.2743735134614,10.6805042289035,24.8114160330573,16.1040348524636,16.0575359958637,14.3523128177814,21.0383239960001,14.4615766281819,7.778856942042,3.6189046540375,1.0765127949963,0,0,0.9718952405253,0,0,0,0
"I-10",163.699755075355,228.669545164582,242.281021358879,343.567369245062,287.732010771506,390.195679161999,327.744419113316,322.497413881708,276.769618048663,357.036605211795,333.3176133982,327.765798370773,238.278553154152,102.841675500116,43.3371537302092,12.18636921919,0,0,0,0,0,168.097973747046,170.663654888075,181.134908375611,231.515447923992,269.675353576818,275.823936969894,282.624939086128,275.256358878882,294.628257324649,378.660980196259,338.616933437916,261.066955385499,203.019154832004,80.6697000863634,14.4691829095476,39.5194581130367,16.391031574163,20.8145948053,0,0,0
"I-11",146.060775149533,163.891784064091,248.421477415944,929.960975359821,1583.25768906211,879.624400668359,288.011044862336,225.397106557434,232.164776117322,340.227289180245,247.389028954711,277.13907583484,229.725983556319,140.521612692912,37.6475207778925,26.5839802541985,0,0,0,0,0,119.787887298954,181.673052365826,220.463753980971,693.196873247492,1214.23646544756,345.448576105593,178.038845801629,245.304384721463,270.785710545131,338.30751539273,261.243868003681,293.844077109805,211.494303511464,92.9096475401404,57.4535006636591,20.8942027697914,20.196672767225,0.9003733245932,0,0,0
"I-12",139.07512767532,141.667940703207,173.996378716807,223.203540828922,1235.80165348761,1826.15463278259,1041.51858417407,618.552668843411,474.753260292814,550.224461167211,512.20819096357,568.085243503259,486.765270321297,273.001850687978,195.888701525358,98.3821821926712,23.118952155093,4.64597887624,0,0,0,132.65831080978,119.194873174123,135.075163902328,168.827972678879,1180.37310527984,1103.13629020283,698.868703243787,483.175092281026,382.10521209029,452.052456210896,536.636712430752,551.354854620724,449.529820848793,270.10710158436,170.29438785114,121.460689994631,104.314577062995,59.0164994943971,20.356820024496,6.493919451753,0
"I-13",144.181146201463,116.550241989806,100.636038361157,98.2799556208637,88.7759176779126,126.298549255971,130.756014061555,214.365118994386,181.89551858529,168.988215802657,165.274457468969,169.415421981105,128.777393800198,79.0109230734871,23.6337320895285,9.7159187931396,13.0630020094994,5.3707368422765,0,0,0,125.466262109006,110.996277783685,72.635712882368,68.0052205078366,99.8597871127663,123.499492461247,152.707063300166,219.824763692851,160.930005884727,192.898149003744,189.387555015119,176.968211760757,130.297667709324,50.2802372141176,13.3622781885,21.023065680855,17.2176623946141,13.1323284855915,12.728061712045,0,0
"I-14",40.5595212815371,16.9572586019828,8.70624270121808,12.499493472315,15.108653417951,37.6523437295367,69.1914163639986,70.8006685094924,36.0848789802544,25.5630584995944,27.926937073477,26.7756080940355,16.6392203404566,11.538047929982,7.570673944661,2.981276105392,5.7332232796,2.29328931184,0,0,0,31.9613534431158,21.1233012688159,10.2088123785472,1.46118720226518,29.263407888725,47.5028483137989,62.2532095702715,49.6066760789322,26.0542294694343,29.7154587782181,32.8136203970313,28.5323627015322,17.6847410206119,7.49884021016,5.440788267154,4.127920761312,6.650539004336,5.503894348416,5.503894348416,0,0
